# Constructed from biom file
#OTU ID	SRR34584690	SRR34584691	SRR34584692	SRR34584693	SRR34584694	SRR34584695	SRR34584696	SRR34584697	SRR34584698	SRR34584699	SRR34584700	SRR34584701
b9772d935ae73b0c83488e9cd3ba4611	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66459bcdc1e35be2449c5191f86c97d5	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eac7ec7214e5f2eb38a43004dca9d1d9	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67044aecaed76434f7042f33a213e637	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27e8ce29d73acc8aacb690e392bee32b	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62878ce7220586f8ad7930d509d160a0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f403d7213d919fce3b110479fe57908	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2cb6655303d0cbacfe7ac374d679f7d9	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1db499088c0dd2523a4b453ef772bd65	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d188b8de9e38379609d3efcf25cc725f	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5840565a19fa7543c6d26ee50e444313	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce483bfeec6b576e2556e7010b57b6e4	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c4e0bedd557dceb38292ef6dbe0c1948	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b577ba524f80e5750b34c1b2762d351	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
370efbbf24b041d15b70f2760ea796d0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8cf55924530df365aab34f5e69477288	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c619777b13539ebcfdc8fa0ba04a6e4	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d37b686cb0463ed17769e19349a43b1	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18d88e1ec325775cac18febd5b5b39c0	0.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c749a8cc415bba0d488b885183a964c	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b227b2bffcdc1f4de4f87c41c6462fbf	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af1ee8ffbd8fcc26a5ae771623c732ea	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b2f3e2556c2767952ecc47d72cf9c98	0.0	0.0	0.0	387.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
deba0ffb501505ac54aec27390a028b4	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df9408045c24e8b02dbf676da9b1ec68	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aabe96e083eb9b0d5107a6047736244c	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f88a070cc575f70c27c2a216b27b53b9	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149f09d11c6f3e57a8f6f3c293443359	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86d13caf1882e598cedb20c5d076c225	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4a282fa6bc2a0596b580e328b8c64fc	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4aa18a6accec6d27028f576e3358da93	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2df7d647b44c91fbeca2d84d15212b67	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6dd512a11fb57c5ff169d0babec71346	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59c85a369c25e0be48394910175dc7fb	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39ddc662b23669718da95e0376fb9650	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84c332729666b51ae1a5e8957853fce2	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
412d8c18a1f267377cc49bff3c545389	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04ab95d90b6925a56acf22009bfda717	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9358346eb581cc97c28677391a527668	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0a8451e1f0a4ad06dd9382e7e105c70b	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b78dd9f8b63c157b5e73eb66031e012c	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5ee3a9c7925377f9691ec25c8b1ef2f	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a649af0ddb4052e807a317468dff6d4f	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5f3a0d2e12ffa26100e551b51442d61a	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5ed56d0ffa67236085e68ec5974927d	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4bc9e1ab737de78def208fccc97936b	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994f678f196ced101364ba52f3addb0f	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bef7980cd5bebed5cc4ae564b609f3fb	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97411d33b8b20dde493984cb7d674372	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b306d60d0fc451c82cf0ea4c88a9c76e	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af18739581b4f79570010eb2d23381c4	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff5fc7f5f5936b6078a2332102bc254d	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c4e6154daa5f6421f1b95be58eed51c	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
229ece4a927f498c77e7035073d77f8e	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b07450f501d5b6882b5ed76ad1f79529	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb6e44c33a2c9dfbec2be689cd2dfcb5	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e91092b81640d5c45351156339da27c0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33ead784b75ba56a5f9ad3eb11fb2c1a	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f0c312a8b3dc77f8ce165fa3a14f4aa8	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a214df001bdc1d299e9bfd5f694566d9	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26046d8348b291432224995669fa0657	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d32885e7f4c61e6a7e7d77cd7b0c23b	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
183fb04dcbd6e03c2c058c7022ff57f6	0.0	0.0	0.0	616.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ba034f348a852e821b4728b85362facc	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1784ac9264e9580c06d2db06b693e7a8	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c2a9aaf7c23177670a7e41546760eb2	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a46fe9e2241e28db1565661e4fd9dda	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fbb98d1bff838351c7df3a2b0622c2a4	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60d5d578f716e8c9ebcb3bc7af952cea	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59df025f1425c6e2f27675e082860c5f	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6866b5a11ea19b63144dd5dfafd9e77f	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6329188ab3ff5043fa0c9a5fa1ca1a82	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4769a070187972af9829ad717c5c4f89	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8fb1886b44e6f4466ac55daf19e95b5a	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283b9da0362cab866b4fb04758fbcbd1	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725dab073dec8b94bb3eef89fc3231da	0.0	0.0	0.0	0.0	1899.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e8880c34f737a722c2876583467e8ff	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82404ff04141b8054051bdb08df1b19f	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a32fbcd7eba1ea1809f7affc1de00ed2	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9bec3608ec68d347b7da7aaf209bc7e7	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7837a6358d0e5fbc0cac5c97cbb8705a	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665e79d3a7a63ae693ca1152c566f90e	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
395a0c58898643041e342902dd498bd9	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f9b2a5b2da09b96e85c9a990190e8244	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
133c7cc626aa070b47d56501e49e90aa	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8bc13918c6df064144ae3d8e68eeafc7	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2fd23b33cc2ca0b8fbec3b001a3f64f8	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f35fc6ef9f6a54d40538b519f810399	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14b6a3527995cc479ca912089b607720	0.0	0.0	0.0	0.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdb01499a25ace394402eca6a4b753a2	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c41070866572953fb9a6bdee953b8a9	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20c3b2808d8e96789ea48c3e471ee889	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8badada5f041b5c30135820cc116ee6	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2c33eeb661cb1d630c9697c6a0de09a	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
884c574a83193014923afdda0ce0829b	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e9af173a0ebd8add439481a5f244769c	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59cc8300a72f8a0f39a4c8a15b64e9cb	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f0e0fb22b93d6fb67f2dd6803a4dcf19	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
888f76f69e2a9b4312dc9e68b5c508ec	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8be00b9e4ef29e15bb10800ceb36f95	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e3d6b0411e12aacb5941379f9ead720	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
378a6a1522c383b03ad9f0e520ae8c78	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2a0b43dc5eadc7172bb5c6ab1ba27d60	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b36810933b8b062bc92caf40c85a80c	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2c024dc85eaadbbdb985f07d914e700	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be6677a4871c86d8197ddb4ba98f201d	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9368c27d05c6de5bd16280c795b2c8d0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3e932676f9301f57234051247c80ff2	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d0214da070c3aa401f42c9df7abb676	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c78bdce57b6240692dbc524a8169a65	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d7095965f95cf43185ac433e45e5c7b1	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6dc4b4675d3d0f19ae5c3ae6d6d9611	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19d75c523b1152ca1e1f48fafa8d3ad5	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d9c42e9ca590d3ab6dddfe85e773a7e	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb1fe13084a48ea2ac6bde8722bdbcfc	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef53efb5a7d35617dad932213f13acff	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16ca50e04f81b06029f8e5eeb34f98d0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03b592b907c153283a620db501b579a4	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc61b82ab813b7f75a7c0959bc601970	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af0a97824823a73819e1dcc1de5492e4	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3942ac6f04bb52f1fc71d0e852efe8c4	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2f8176e6fb1e0987b1e101634a2b810	0.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d18fdc2edbc08d975fabb31b848ea9c9	0.0	0.0	0.0	0.0	368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c2df24b325585afb8328a7f692516695	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24d4ffdf53a6bc6e83d3bd5de3c231c3	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07ee53e7fbf7c237a80b66b65fb8d9ca	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e1bd343778ca68c5f26f1c239ffc302	0.0	0.0	0.0	0.0	3215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61436fde7b6f88d998ce2c127ae8d2e8	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b595659befadeb4c96ca59ea7e1ec7c7	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
233246fce5864d5096f68c286a5a1f6b	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c84d9bca3fadae05f8e9adee08db02dd	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02f9bddd2264fc0649c72266fd9dc695	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f310c4c3f6b3b0561a57ab300c6fbdd5	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540a125938d7a4b9defc0d9e310b9f4a	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e86f588840d05db2dd488cf3e86e49ca	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b2cc540affce92281bcc082f874465a	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a10df1ea2a8ae37b5cb5e89c3efe0680	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7828893b960e71188e3235a88b5cc1c9	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bce7d7ab8055d914731fa956abcbd5e4	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43d5e9767c0370fa9b47b2e186adc95f	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f86c91e03bf15d2dced14b4da2b88ad3	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe2a890ba3fa57603b6b60b9f1f41a32	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
feb4ea46df0ae1da1401af1d99771de8	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822bc0ab912faa8bf29251b1f3c5a0ed	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c812236f12ac4af997da40d73e652d2	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef21910c717582f286930f8a3cdb6317	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
534caed049fb44a9c7248952b58cd71c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
926bbaa5a0d1218d480dcffd7cec0b0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
3bb47ad6a9982550a7845691a32ffc63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
99bf667a358a56494912b3426b6c8223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
0e77ac6cf7e96498bd9aacee06ea941b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
47368a45ae96f85b9b0940cc0674b79e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
7c55048f53156f0eb441cb6fa4a32921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
4ceff9cbb94bc7090da9d4547bfa308c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
bfd8d37fa75fc78cf897f0151a8810cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0
3b962b6e8c7c2ecfe429c54b735040b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
53b9320f31737aa1f41a47967255513d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
68509b6a91ba78541b957664286dc8c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
a283c0b3213a5a69ab8d788862d2cad2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
7b3116170c2c91ef8e5736f5ac05a9c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
364c2985e23b5b700dcb5574033ef4c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
d8e0e10f1454dcfad12b17685879b521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
15c79adbbcb571676e9b438aa561f02e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	566.0	0.0	0.0	0.0	0.0
a431beed20e812efc9254e66efbf32d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
5faeeca56a64b072b2cd30c1dd125ba5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
e46e5ab9b9952852f20e6e8e191c3bc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
6103e4973042cd6a59e97acd7ab79c82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
d94317628919574d540e78bf821a305b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
acfa83e469f9112a0c6f3e801fbdaf5b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0
cfa45e095b03cda4e7bbcfac8fc53222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
a6a704f99075dd06d0e3d9e599f52793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
6e1315eb8375fcba27f82b0c71994c92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
f9369d0c61cbc2473aa3626cd3882b0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
aadedffca587792759cc3039465f013a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
6c35e0d9a8c8f72ada4fb262a15e065b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
b7d47da43cefc712fb5707193c33b442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
2a70b9ecba9acd3f700f5e83b4bcc05f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
15dc51fc565bee01d6e868382bb9f83d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
3deeada5db1b1539d04300fefaaf4c4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0
8d6c2c649f8ff062e0e97fba29a7edaa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
f9b230143e62f68efc41081c5c7bdae6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
7602398149a93b0ebb02daefe7104d01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
6511d36656bc739e899ffac7baf0da44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	358.0
40d162f7ff5df9ac7de7f6429041b077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
50583eb877b043af76d9e4fc4fec75bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
d5893b6bb57b211d771e4edffaa1e8e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
5bf1b3395e71ca86b927495549aaf544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
3a8612d1401dc5f62b574f0f4a1ecc26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
316776d469e94c62974cf2ac78d02d2d	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ead9224360502d0b68fe31843f57f23d	0.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0
d6981eab1fa1ce83bd45288a684ad166	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
b7ef25e22f9a14388126c89bfc1960c1	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
e72f000fe4a7461f990bb4d6bc9c1863	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0
2ce29ad6a83ece683517f6a2e3149d60	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
74c173b13b500ab5fb38b5fa6f56a1c5	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
82d9e34c325039dc023889877ff2b266	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
964ca84b2bf782cd8aa17ba1a170ce37	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
